Title,Label
مورینیو تحت تاثیر آزمون / قصد باشگاه رم برای نگه داشتن سردار,ورزش
طلب بزرگ گل‌محمدی از پرسپولیس؛ ۵۰ درصد آپشن + ۲۰ درصد قرارداد,ورزش
شایعات جدید درباره قرارداد برانکو با پرسپولیس / پشت پرده قرارداد دو میلیون دلاری مربی کرواسی و دستیارانش با سرخپوشان,ورزش
کیلیان امباپه؛ یاغی‌تر از همیشه؛ ستاره پی‌اس‌جی قید پاداش را زد / لیورپول هم وارد ماجرا شد,ورزش
۲ ستاره ایران در بین برگزیدگان جام ملت‌های آسیا,ورزش
کریم باقری با برانکو به پرسپولیس بازمی‌گردد؟ / یک دلیل مهم برای ناکامی یحیی در فصل جاری,ورزش
رافائل سیلوا به استقلال بازگشت,ورزش
قلعه‌نویی: باید دل مردم را شاد کنیم,ورزش
نام ۲ چهره سرشناس فوتبال در جزیره جفری اپستین/ مشتری‌های مشهور این قاچاقچی کودک چه کسانی بودند؟,ورزش
تاج: شرایط اردوی کیش مشابه قطر است,ورزش
طارمی: تمام تلاش‌مان را می‌کنیم، اما نمی‌توانیم قول قهرمانی بدهیم,ورزش
پیام جدید سروش رفیعی برای یحیی گل‌محمدی؛ استوری حمایتی یا خداحافظی؟,ورزش
قلعه‌نویی: همه برای حضور تیم ملی با کمترین مشکلات در جام ملت‌ها تلاش می‌کنند,ورزش
طارمی: برای مدعی قهرمانی در جام ملت‌های آسیا هستیم,ورزش
مخالفت وزارت ورزش با ساخت ورزشگاه استقلال,ورزش
پایان یک عصر درخشان؛ دلایلی که باعث جدایی یحیی از پرسپولیس شد,ورزش
ویلموتس در شالکه آفتابی شد,ورزش
ظرفیت ورزشگاه جدید استقلال مشخص شد/ همکاری دهمین شرکت طراح در دنیا با آبی‌ها,ورزش
مورینیو: به زودی مستندی درباره من از نتفلیکس پخش خواهد شد / چیزهایی هست که فقط آنجا معلوم می‌شود / وقتی مستند منتشر شود، همه می‌گویند من واقعا احمق هستم,ورزش
بهترین های هفته ۱۵ لیگ برتر؛ شمس آذر قهرمان نیم فصل را عوض کرد/ مدافعی که ناگهان ستاره شد/ سکوت ساکت در خانه شکست؛ یحیی هم از پرسپولیس رفت!,ورزش
تیم سابق فرهاد مجیدی به دنبال رامین رضاییان,ورزش
سردار آزمون: آماده‌ایم برای رم بمیریم/ وقتی برای اولین‌بار به اینجا آمدم انگار هواداران مرا نمی‌خواستند اما اکنون رابطه بسیار خوبی با آنها دارم,ورزش
واکنش رسول خادم به حمله تروریستی کرمان,ورزش
۱.۵ کیلومتر از کابل های ورزشگاه آزادی به سرقت رفت / اردوی تیم‌های مربوط به فدراسیون‌هایی که در ضلع شرقی فعالیت دارند، تعطیل شد,ورزش
گالاتاسرای هم مشتری طارمی شد,ورزش
استوری علی دایی در واکنش به حادثه تروریستی کرمان,ورزش
برنامه بازی‌‌‌‌‌‌‌‌‌‌های فوتبال امروز پنجشنبه ۱۴ دی ۱۴۰۲,ورزش
نتایج بازی‌های فوتبال چهارشنبه ۱۳ دی ۱۴۰۲,ورزش
پایان کار یحیی در پرسپولیس؛ گل‌محمدی رسما جدا شد,ورزش
هفته پانزدهم لیگ برتر؛ پیروزی فولاد مقابل نساجی با گل مشکوک در نبرد لالیگایی ها,ورزش
حضور مسی و رونالدو در جمع بهترین بازیکنان سال فیفا,ورزش
واکنش علی دایی به حادثه تروریستی کرمان,ورزش
برانکو: با مدیران پرسپولیس صحبت نکردم / آماده مذاکره با هرباشگاهی هستم,ورزش
درویش استعفای گل‌محمدی را رد کرد؛ برو چند روز استراحت کن,ورزش
پیشنهاد جنجالی بوفون: دروازه‌ها را بزرگ‌تر کنید!,ورزش
سپاهان ناچار به توافق با ۳ بازیکن خروجی,ورزش
موضع سرمربی پرسپولیس تغییر نکرده است/ گل‌محمدی پیشنهادی از قطر و امارات ندارد,ورزش
پیام ویژه به گل‌محمدی: اگر از پرسپولیس بروی دیگر در این فوتبال جایی نخواهی داشت,ورزش
نیمار برای سومین بار پدر می‌شود! / این اینفلوئنسر مادر فرزند جدید ستاره برزیلی است؟,ورزش
رایزنی چراغ خاموش استقلال با یک ستاره جوان/ اولین خرید زمستانی آبی‌ها مشخص شد؟,ورزش
دراگان اسکوچیچ گزینه جانشینی یحیی گل‌محمدی؟ / پشت پرده بازگشت سرمربی کروات به پرسپولیس,ورزش
یک استقلالی گزینه اصلی خط حمله پرسپولیس در زمستان,ورزش
رای نهایی پرونده چاقوکشی در لیگ یک امیدهای فوتبال صادر شد,ورزش
طارمی بالاتر از رونالدو و امباپه در رده سوم برترین گلزنان بین‌المللی سال ۲۰۲۳,ورزش
درآمد ۵۶ میلیاردی پرسپولیس از قرارداد با ۳ اسپانسر جدید,ورزش
برنامه بازی‌‌‌‌‌‌‌‌‌‌های فوتبال امروز چهارشنبه ۱۳ دی ۱۴۰۲,ورزش
نتایج بازی‌های فوتبال سه‌شنبه ۱۲ دی ۱۴۰۲,ورزش
ناکامی درویش در پیدا کردن سرمربی مستعفی پرسپولیس,ورزش
انگار بیرانوند دیگر انگیزه‌ای برای مهار پنالتی‌ها ندارد / این بار علی نعمتی نبود اما فرشاد فرجی چرا,ورزش
جا برای جذب ستاره‌های پرسپولیس باز شد / ۳ بازیکن در لیست خروج ملوان,ورزش
بازیکن استقلال به چه شرطی قرمزپوش می‌شود؟,ورزش
تاج: شاید ۲ دستگاه VAR تا پنج‌شنبه بیاید / داوران اشتباهات تاثیرگذار دارند؛ خودم هم بسیار ناراضی هستم,ورزش
مورایس در سپاهان ماندنی شد,ورزش
بوسه فرمانده کل سپاه بر پیشانی امیر قلعه نویی,ورزش
گروه‌بندی جام ملت‌های آسیا ۲۰۲۳ قطر اعلام شد,ورزش
فاجعه رونی به اخراج ختم شد,ورزش
مرگ بازیکن ۲۰ ساله آفریقایی در زمین بازی,ورزش
وخامت حال بکن‌باوئر,ورزش
استعفای گل‌محمدی؛ این‌بار جدی‌تر از همیشه/ فعلاً خبری از بازگشت نیست,ورزش
بیرانوند: هیچ کس از تصمیم بعدی گل‌محمدی خبر ندارد,ورزش
ضعف گلر‌های ملی پوش در خروج؛ زنگ خطر برای قلعه نویی به صدا درآمد/ نیازمند اشتباه حسینی را تکرار کرد,ورزش
پاسخ قلعه‌نویی به منتقدان تیم ملی/ برای جام‌جهانی برنامه داریم,ورزش
مصاحبه طولانی ستاره لیگ پس از سکوت طولانی!,ورزش
یک نفر از تراکتور جواب سپاهان را داد!,ورزش
بازیکن جدید استقلال از کجا می‌آید؟ / پای لیست سابق در میان است,ورزش
قلعه نویی: شایسته‌ها را به تیم ملی فوتبال دعوت کردیم تا با تاکتیک‌های مختلف بازی کنیم,ورزش
یک ایرانی در رتبۀ یک تنیس روی میز زیر ۱۵ سال دنیا,ورزش
سایت ایتالیایی: طارمی با اینتر برای قراردادی ۲ ساله با مبلغ ۳ میلیون یورو به توافق رسیده / این انتقال در تابستان انجام می‌شود,ورزش
برنامه بازی‌‌‌‌‌‌‌‌‌‌های فوتبال امروز سه‌شنبه ۱۲ دی ۱۴۰۲,ورزش
نتایج بازی‌های فوتبال دوشنبه ۱۱ دی ۱۴۰۲,ورزش
اعلام فهرست نهایی تیم ملی برای جام ملت ها؛ آزمون با تاخیر در دوحه / پدیده سپاهان خط خورد,ورزش
باشگاه پرسپولیس با استعفای گل‌محمدی مخالفت کرد,ورزش
«ژوزه مورایس» از سرمربیگری سپاهان استعفا کرد,ورزش
واکنش سپاهان به از دست رفتن ۹ امتیاز: پرونده را به CAS می‌بریم / داوری ها علیه ماست,ورزش
دلایل گل‌محمدی برای کناره‌گیری از سرمربیگری پرسپولیس: با این شرایط نمی‌توانم‌ ادامه دهم,ورزش
گل محمدی از پرسپولیس خداحافظی کرد,ورزش
جدول لیگ برتر؛ استقلال قهرمان نیم فصل شد,ورزش
خیمنز رسما از تراکتور تبریز جدا شد / محصول رئال مادرید از ایران رفت,ورزش
توقف پرسپولیس برابر تیم بحران‌زده مس/ شاگردان گل‌محمدی تعارف سپاهان را پس زدند,ورزش
مسابقات بدن‌سازی تهران لغو شد / خبرگزاری دولت: ورزشکاران به جای کت و شلوار پارچه‌ای با پیراهن، کت و شلوار جین بدون پیراهن پوشیده بودند,ورزش
شمس ‌آذر در یک بازی عجیب، ضربه نهایی را به سپاهان زد / قهرمانی استقلال به کمک غول‌کش‌ لیگ,ورزش
اقدام فدراسیون فوتبال برای تیم ملی در آستانه جام ملت‌ها / درخواست ویژه به دولت رسید,ورزش
واکنش جنجالی کارشناس داوری به گل مردود سپاهان: کمک داور جام جهانی رفته اشتباه کرد,ورزش
دبیر شورای عالی انقلاب فرهنگی در حاشیه تمرین تیم هاکی دختران: افتخار می‌کنم که چند سال است عضو فدراسیون هاکی هستم / هاکی برخاسته از سنت‌های ایرانی و اسلامی است,ورزش
جام ملت‌های آفریقا و جام ملت‌های آسیا؛ دردسر بزرگ برای تیم‌های لیگ برتری/ کدام ستاره‌ها تیم‌شان را برای حضور در این ۲ تورنمنت ترک می‌کنند؟,ورزش
بازی تدارکاتی با بورکینافاسو یادآور دیدار با سیرالئون است/ خودزنی تیم ملی قبل از جام ملت‌های آسیا با اعمال شاقه!,ورزش
توافق دو سر برد باشگاه استقلال با مدافع برزیلی,ورزش
صدور مجوز بازی ۳ بازیکن سپاهان,ورزش
ماجرای بازیکن آزاد شدن مهدی طارمی چیست؟,ورزش
جزئیات جدید سرقت از فوتبالیست اهوازی با کلاشینکف/ دزد‌ها پژو پارس و گوشی آیفون ۱۳ را بردند,ورزش
استقلال در این شرایط بر اساس حروف الفبا قهرمان خواهد شد!,ورزش
سرمربی استقلال بر خلاف مورایس اعتراضی ندارد! / نکونام محترمانه با قلعه‌نویی برخورد کرد,ورزش
مهدی طارمی آزاد شد/ مذاکره با تیم‌های خواهان,ورزش
دین‌محمدی: عنایتی نظرش را گفته است، ولی استقلال نیاز به تقویت دارد/ تیم ملی فعلی را با سال ۹۸ مقایسه نکنید,ورزش
دبیر: اکثر رشته‌ها برای مجوز واردات خودرو درخواست داده‌اند,ورزش
پیشنهاد برگزاری سوپرجام ایران در عربستان در صورت قهرمانی استقلال,ورزش
سازمان خصوصی سازی: استقلال و پرسپولیس خریدار دارند/ تاریخ عرضه سهام، ۲۶ دی است,ورزش
نامه‌نگاری دوباره فدراسیون فوتبال با باشگاه رُم برای حضور آزمون در تیم ملی,ورزش
برنامه بازی‌‌‌‌‌‌‌‌‌‌های فوتبال امروز دوشنبه ۱۱ دی ۱۴۰۲,ورزش
نتایج بازی‌های فوتبال یکشنبه ۱۰ دی ۱۴۰۲,ورزش
کاربران در سال ۲۰۲۳ نام‌ چه تیم‌هایی را بیشتر گوگل کردند؟,ورزش
آرژانتین تصمیم خود را گرفت؛ مسی بازنشسته شود، شماره ۱۰ را برای همیشه بایگانی می‌کنیم,ورزش
اولین پیروزی خانگی هوادار با کنترل از راه دور شجاعی / تقسیم امتیاز آلومینیوم و ملوان در اراک,ورزش
آژیر قرمز برای یکی از ستاره‌های قلعه‌نویی به صدا درآمد / فرصت نهایی بازیکن تیم ملی‌ قبل از جام ملت‌های آسیا,ورزش
اختلاف خطیر و بازیکنان استقلال بالا گرفت / شام آخر استقلالی‌ها جنجالی شد,ورزش
غایب بزرگ پرسپولیس در رفسنجان مشخص شد,ورزش
فرزانه فصیحی باز هم در صربستان قهرمان شد,ورزش
رونالدو پردرآمدترین ورزشکار سال ۲۰۲۳,ورزش
کمیته انضباطی سرمربی استقلال را جریمه کرد,ورزش
۲ شکایت استقلال از پرسپولیس و درخواست ۳ برصفر شدن نتیجه دربی,ورزش
سردار رُمی یا سردار ایرانی؟,ورزش
جهانبخش به استقلال پیوست؟,ورزش
برنامه سپاهان برای اصلاح قرارداد‌های نجومی؛ فروش ۳ بازیکن در نیم‌فصل/ قنبرزاده توپ را به زمین کمیته انضباطی فرستاد,ورزش
بازیکنان ورودی، لیست خروجی استقلال را مشخص می‌کنند,ورزش
مدیربرنامه‌های جهانبخش: استقلال؟ علیرضا می‌خواهد در اروپا بماند,ورزش
زمان برگزاری مجمع باشگاه استقلال مشخص شد/ هیات مدیره آبی‌ها تغییر می‌کند؟,ورزش
سپاهان تیم ملی را در دست گرفت!,ورزش
محمد عمری به ملوان پیوست,ورزش
دعوت ۲۷ بازیکن به اردوی تیم ملی برای جام ملت‌های آسیا/ بازگشت قایدی و سرنوشت مبهم آزمون,ورزش
سعیدرضا کیخا، ملی‌پوش سابق ژیمناستیک به استرالیا مهاجرت کرد,ورزش
برنامه بازی‌‌‌‌‌‌‌‌‌‌های امروز یکشنبه ۱۰ دی ۱۴۰۲,ورزش
موافقت سازمان نظام وظیفه با ادامه فعالیت بازیکنان فوتبال مشمول تا پایان فصل کنونی / عمری و سرلک سرباز نشدند,ورزش
نتایج بازی‌های شنبه ۹ دی ۱۴۰۲,ورزش
استعفای پپ گواردیولا ایران پذیرفته شد,ورزش
رضاوند، بازیکن استقلال: برخی‌ از صبح که بیدار می‌شوند درباره استقلال حرف می‌زنند تا وقتی که می‌خواهند بخوابند / فوتبالیست هرچقدر می‌گیرد نوش جانش,ورزش
تصمیمات سرنوشت‌ساز در جلسه هیات مدیره پرسپولیس؛ خیز برای نقل و انتقالات با منوی یحیی,ورزش
بازگشت «سیلوا» به استقلال قطعی شد,ورزش
آشنایی با آخرین حریف تدارکاتی ایران؛ «بورکینافاسو» تیمی یا ۱۰۰ درصد لژیونر,ورزش
حاشیه بازی استقلال و پیکان؛ شعار استقلالی‌ها علیه پرسپولیس با تشویق هاشمی‌نسب/ ۲ ستاره سابق آبی‌ها و مربی ایتالیایی تماشاگران ویژه آزادی,ورزش
جدول لیگ برتر فوتبال؛ تراکتور با رتبه چهارم به تعطیلات رفت / صدر آبی شد,ورزش
استقلال ۲ _ پیکان ۱؛ صعود آبی پوشان به صدر جدول با بازگشت پیمان / رکورد فوق‌العاده تیمِ نکونام در نیم‌فصل اول,ورزش
واگذاری سهام پرسپولیس و استقلال به ۲۶ دی موکول شد,ورزش
دستور فوری اردوغان به رئیس فدراسیون فوتبال ترکیه: استعفا بده,ورزش
رقم وحشتناک قرارداد پیام نیازمند با سپاهان!,ورزش
کریستیانو جونیور مانند پدرش برای النصر به میدان می‌رود,ورزش
پایان سلطنت مسی در توپ طلا,ورزش
اعتراض باشگاه پرسپولیس به رای انضباطی دربی,ورزش
بنزما در عربستان به خط پایان رسید؟,ورزش
غرامت ۴۰ میلیون دلاری به خاطر لغو سوپرجام ترکیه در عربستان!,ورزش
زارع بهترین آزادکار جهان از نگاه اتحادیه جهانی کشتی,ورزش
درخواست از خداداد عزیزی: برگرد و به کارت برس!,ورزش
تصمیم قریب‌الوقوع AFC؛ قوزی بالای قوز باشگاه‌های ایرانی/ راه آسیایی شدن صعب‌العبورتر شد!,ورزش
خبر تلخ برای استقلالی‌ها و پرسپولیسی‌ها در آستانه پایان نیم‌فصل,ورزش
ستاره تیم ملی همچنان گزینه اول یحیی/ بزرگ‌ترین انتقال زمستانی برای پرسپولیس؟,ورزش
برنامه بازی‌‌‌‌‌‌‌‌‌‌های امروز، شنبه ۹ دی ۱۴۰۲,ورزش
نتایج بازی‌های فوتبال جمعه ۸ دی ۱۴۰۲,ورزش
گزارش AFC از سرمربی ایران؛ در جست و جوی جبران ناکامی,ورزش
واکنش جالب کریستیانو رونالدو به انتخاب ده بازیکن برتر سال ۲۰۲۳,ورزش
لغو سوپرکاپ ترکیه در عربستان به دلیل تصویر آتاتورک,ورزش
کنایه یکی پرسپولیسی به استقلال: ۴ امتیاز به ناحق گرفتید و ۶ امتیاز به حق دادید / چوب خدا بدجور صدا ندارد!,ورزش
اولین خروجی قطعی پرسپولیس مشخص شد,ورزش
خط و نشان فدراسیون فوتبال ایتالیا برای باشگاه ها؛ حضور در سوپرلیگ به معنای حذف از سری آ خواهد بود,ورزش
نساجی، رقیب دلخواه پرسپولیس در سال‌های اخیر؛ ۶ برد متوالی، مقابل نماینده آسیایی,ورزش
برزیل نه؛ قرارداد کارلو آنچلوتی با رئال مادرید تمدید شد,ورزش
بهترین پاسور تاریخ پرسپولیس مشخص شد / ستاره کلیدی به یک قدمی طارمی و علیپور رسید,ورزش
گل‌محمدی از تعویض ۲ ستاره پرسپولیس پشیمان شد,ورزش
عنایتی، سرمربی پیکان: برای بازی با استقلال هیجان زده‌ام / متاسفانه بازیکنان ما خجالتی هستند,ورزش
مربی استقلال: سر استقلال کلاه هم برود، تیم بزرگی هستیم / حریفان ما نباید درباره حکم استیناف صحبت کنند,ورزش
برنامه بازی‌‌‌‌‌‌‌‌‌‌های امروز جمعه ۸ دی ۱۴۰۲,ورزش
بهترین خبر ممکن برای استقلالی‌ها در پایان نیم فصل,ورزش
نتایج بازی‌های پنج‌شنبه ۷ دی ۱۴۰۲,ورزش
تمجید تمام قد کونسیسائو از طارمی: پورتو خیلی زیاد به مهدی وابسته است,ورزش
پیام تسلیت رئیس فیفا برای درگذشت ملیکا محمدی,ورزش
علی دایی در بین ۵ اسطوره جام ملت‌های آسیا,ورزش
رشیدی، پیشکسوت فوتبال: فوتبال ژاپن و کره با سرعت جِت حرکت می‌کند، ما لاک‌پشتی / استقلال در دفاع و حمله نیاز به تقویت دارد,ورزش
۲ بازیکن پرسپولیس سرباز شدند,ورزش
گلایه عالیشاه از درویش: غیرحرفه‌ای سند را امضا کرد,ورزش
گل‌محمدی: حساسیت بازی با نساجی زیاد بود؛ بیشتر از چیزی که فکرش را می‌کردیم,ورزش
آلکاراس: بازیکنانم مقابل پرسپولیس بازنده نبودند/ از سبک بازی تیمم رضایت دارم، اما از نتیجه نه,ورزش
درویش: اسم کمیته اخلاق، کمیته صیانت از مسئولان فدراسیون فوتبال است/ خطیرِ جعلی علیه من حرف زده بود!,ورزش
کارشناس داوری: اخطار بیرانوند درست بود و آفساید اسماعیلی اشتباه/ گل پرسپولیس هم سالم بود,ورزش
پرسپولیس منتظر لوکادیا برای پنجره زمستانی,ورزش
حرف‌های تند سنگربان ملی‌پوش و آرام سپاهان/ نیازمند: یکی به من بگوید این قانون چه کمکی کرده؟!,ورزش
بادامکی:حرف بزنیم محروم می‌شویم/ دیگر سقفی وجود ندارد,ورزش
مورایس: در این فوتبال هیچکس خوشحال نیست,ورزش
جدول لیگ برتر پس از برگزاری مسابقات معوقه و یکدست شدن رده‌‌بندی تیم‌ها,ورزش
پیروزی حداقلی پرسپولیس مقابل نسخه اسپانیایی نساجی,ورزش
سود ۲۵میلیون دلاری مسی به یک ایرانی/ لئو آمد و خوش‌بخت‌ها خوش‌بخت‌تر شدند,ورزش
گل گهر ۳-۱ سپاهان / هدیه یونانی برای سرخابی‌‌ها,ورزش
وضعیت متفاوت ستاره‌های ایران در فوتبال اروپا/ خیال قلعه‌نویی از دو بازیکن راحت شد,ورزش
پپ نفس راحت کشید/ زمان بازگشت بچه غول مشخص شد,ورزش
فوتبالیست‌ها ارز خودرو را از کجا آوردند؟,ورزش
واکنش شجاع خلیل زاده به حواشی اخیر: با هم جنگ نکنیم، دم جواد خیابانی گرم,ورزش
ناکامی عربستان از شکار ستاره اینتر,ورزش
رای انضباطی دربی ۱۰۲؛ استقلال و پرسپولیس هر کدام یک جلسه از حضور تماشاگران محروم شدند / محرومیت تعلیقی یک جلسه‌ای گل محمدی و سامره / ماساژور استقلال دو جلسه محروم شد,ورزش
نکونام یک جلسه محروم شد,ورزش
تاریخ بازی رفت و برگشت سپاهان - الهلال,ورزش
برنامه بازی‌‌‌‌‌‌‌‌‌‌های فوتبال امروز پنج‌شنبه ۷ دی ۱۴۰۲,ورزش
تنها نقطه امید نساجی مقابل پرسپولیس/ آمار تیم یحیی فوق العاده است,ورزش
قرعه‌کشی لیگ قهرمانان آسیا / سپاهان به الهلال خورد,ورزش
قایقران ملی پوش بر اثر تصادف جان باخت,ورزش
جنجال دوباره بر سر پوستر باشگاه سپاهان,ورزش
رویارویی پرسپولیس با نسخه اسپانیایی نساجی/ روز سخت سپاهان در سیرجان,ورزش
برنامه بازی‌‌‌‌‌‌‌‌‌‌های فوتبال امروز پنج‌شنبه ۷ دی ۱۴۰۲,ورزش
نتایج بازی‌های فوتبال چهارشنبه ۶ دی ۱۴۰۲,ورزش
پیشنهاد دیوانه‌وار عربستانی‌ها؛ چهره شاخص جام جهانی وسوسه شد,ورزش
شوک به تیم ملی فوتبال ژاپن / بدترین خبر برای ساموریی‌ها در آستانه جام ملت‌های آسیا,ورزش
تصمیم جدید یحیی برای دیدار با نساجی / فرصت ویژه گل‌محمدی به مدافع جنجالی پرسپولیس,ورزش
تبرئه پرسپولیس و استقلال از سوی کمیته انضباطی در ماجرای سقف بودجه / تراکتور جریمه شد,ورزش
حکم جدید فدراسیون علیه سپاهان: ۶ بازیکن محروم شدند!,ورزش
ممنوعیت بازی ۶ بازیکن سپاهان تا زمان اصلاح قرارداد,ورزش
رئیس کمیته استیناف: تخلف سپاهان و پرسپولیس به سقف بودجه ارتباطی نداشت,ورزش
تمرین امروز صنعت نفتی‌ها با درگیری و ضرب و شتم به پایان رسید,ورزش
خبرگزاری دولت: فوتبال ایران مضحکه است!,ورزش
گل‌محمدی: کلاه گشادی سر پرسپولیس رفت/ امیدوارم مدیران فوتبال فقط پشت‌میزنشین نباشند,ورزش
انتقاد تند حق‌وردی به بازگشت امتیاز پرسپولیس و سپاهان/ چطور مثل آب خوردن ۴ امتیاز را برمی‌گردانید؟,ورزش
صدای یحیی هم بلند شد؛ می‌خواهند پرسپولیس را ضعیف کنند,ورزش
پیشنهاد ویژه تیم ایتالیایی به طارمی/ سالیانه بیش از ۲۰۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان در جیب ستاره ایرانی,ورزش
رئال مادرید نه! در ایران بیشترین هوادار را تراکتور دارد/ هر وقت یک ترک در رأس باشد تیم ما قهرمان می‌شود!,ورزش
گل‌محمدی: کلاه گشادی سر پرسپولیس رفت/ امیدوارم مدیران فوتبال فقط پشت‌میزنشین نباشند,ورزش
واکنش متفاوت گل‌محمدی به ماجرای حواله خودرو؛ حق‌شان است اما...,ورزش
آزمون: شاید سال‌ها جایگزینی برای ملیکا محمدی در تیم ملی پیدا نشود,ورزش
وزیر ورزش: ساخت ورزشگاه جدید از محل تهاتر نفت انجام خواهد شد / طرح کلان پروژه با پیمانکار چینی است,ورزش
آلکاراس، سرمربی نساجی: می‌دانیم در آینده می‌خواهیم کجا باشیم؛ مسئله ما زمان است/ دیداری پیچیده مقابل پرسپولیس داریم,ورزش
گل‌محمدی درباره قانون سقف بودجه: چند نفر نشستند و قانونی را گذاشتند، تیم‌ها را جریمه و محروم کردند و حالا دوباره امتیازات برگشت / می‌خواستند پرسپولیس را ضعیف کنند؛ هدف دیگری نمی‌توانم پیدا کنم,ورزش
وزیر ورزش: مساله مجوز واردات خودروی ملی‌پوشان در حال پیگیری است/ فاز اول ورزشگاه تهران تا پایان دولت سیزدهم افتتاح می‌شود,ورزش
برنامه بازی‌‌‌‌‌‌‌‌‌‌های فوتبال امروز چهارشنبه ۶ دی ۱۴۰۲,ورزش
رئیس کمیته استیناف: کسر امتیاز بدعت ایجاد می‌کرد,ورزش
کریم بنزما در عربستان توسط خودی‌ها هو شد,ورزش
نتایج بازی‌های فوتبال سه‌شنبه ۵ دی ۱۴۰۲,ورزش
الاتحاد ۲ - النصر ۵؛ شب تاریخی رونالدو در ۳۸ سالگی,ورزش
با وجود رای کمیته استیناف؛ پرونده استقلال مفتوح است,ورزش
طعنه تند و تهدیدآمیز علی سامره: عددشان را بگویند تا پولش را بدهیم و جدول برگردد,ورزش
فلسفه مورینیو در فوتبال ایران؛ زلزله ۸ ریشتری مربی استقلال / کنایه‌هایی که از آدرس مستقیم سر راست‌تر بود,ورزش
فرزانه فصیحی قهرمان مسابقات دوومیدانی صربستان شد,ورزش
سعید عزت الهی به یک شرط در پرسپولیس و استقلال,ورزش
باشگاه استقلال: برگشت امتیاز سپاهان و پرسپولیس استهزای فوتبال ایران بود / این نمایش خجالت آور بود و از این پس ملزم به رعایت قوانین نیستیم /پیشنهاد می‌کنیم روز ۵ دی در تقویم فوتبال ایران به عنوان روز بی قانونی ثبت شود,ورزش
جدول لیگ برتر پس از بازگشت رسمی امتیازات کسر شده سپاهان و پرسپولیس,ورزش
امتیاز پرسپولیس و سپاهان برگشت/صدر جدول از دست استقلال پرید,ورزش
حربه خاص استقلال برای جلوگیری از یک فاجعه/ آبی‌پوش شدن این بازیکن جدی شد,ورزش
شوک به تیم ملی و قلعه‌نویی؛ بهترین بازیکن لیگ برتر مصدوم شد,ورزش
پس از نشست با گل‌محمدی؛ کنعانی‌زادگان به تمرین پرسپولیس بازگشت,ورزش
۲ راهی که پرسپولیس را قهرمان لیگ می‌کند!,ورزش
معاوضه جذاب در انتظار پرسپولیس و ملوان؛ ستاره بندرانزلی شاگرد گل‌محمدی می‌شود؟,ورزش
اظهارنظر پزشک سپاهان درباره آخرین وضعیت مصدومیت رضاییان,ورزش
پس از نشست با گل‌محمدی؛ کنعانی‌زادگان به تمرین پرسپولیس بازگشت,ورزش
ممبینی: از دولت می‌خواهم جام ملت‌های آسیا را جدی بگیرد/ جعل امضا؟ دوست داریم کار‌ها در آرامش پیش برود,ورزش
آسیب دیدگی رضاییان در آستانه آغاز اردوی تیم ملی/ افزایش تعداد غایبان سپاهان مقابل گل‌گهر,ورزش
منصور رشیدی، دروازه‌بان اسبق تیم ملی: با یک قطره چای دبش می‌شود ۱۰۰ تا VAR آورد,ورزش
شجاع خلیل زاده: کشتی‌گیران عزیز ما هستند اما حد خودشان را بدانند / هیچ ورزشکاری خودش را با فوتبالیست‌ها مقایسه نکند / به ما ربطی ندارد که به چه کسی پاداش می‌دهند؛ شما به من مجوز دادید، من هم هزینه کردم و خودرو آوردم؛ یا قول نمی‌دادید یا حالا که دادید نباید اینطور کنید,ورزش
برنامه بازی‌‌‌‌‌‌‌‌‌‌های فوتبال امروز سه‌شنبه ۵ دی ۱۴۰۲,ورزش
سعید آقایی به نساجی پیوست,ورزش
تهدید جدی فیفا علیه برزیل: اگر دخالت نهادهای دولتی در فدراسیون ادامه یابد، از همه مسابقات اخراج می شوید,ورزش
نتایج بازی‌های فوتبال دوشنبه ۴ دی ۱۴۰۲,ورزش
بانوان مازندرانی هم جو ورزشگاه راتجربه کردند / اصفهان و اهواز دو خوان باقیمانده از قول به اینفانتینو,ورزش
واکنش کمیته اخلاق به ادعای عجیب سپاهانی‌ها درباره یک داور,ورزش
محمد صلاح: با قلب‌های غم‌زده به استقبال کریسمس می‌رویم,ورزش
اظهارات تند ویسی، سرمربی صنعت نفت آبادان: بازیکنان ما مثل یک قمارباز بی‌عار شده‌اند / آن‌ها انگار سیزده بدر در پارک با خانواده هایشان هستند / بازیکن داریم در ۱۱ مسابقه یک اوت هم برای ما نگرفته است / فوتبال بازی کردن دل، جگر و غیرت می‌خواهد,ورزش
۳ استقلالی و یک سپاهانی به کمیته اخلاق احضار شدند,ورزش
آخرین وضعیت فوتبالیست‌های حادثه‌دیده خاتون بم؛ سطح هوشیاری بهناز طاهرخانی کمی بالا آمده؛ مغزش دچار مشکل نیست / خواجویی تا چند روز آینده از بیمارستان مرخص می‌شود,ورزش
سامان قدوس: در جریان خودروهای وارداتی نیستم / مردم راضی باشند، در تیم ملی بازی می‌کنم / قلعه‌نویی بیش از کی‌روش و اسکوچیچ به من اعتماد دارد,ورزش
جدول لیگ برتر در پایان هفته چهاردهم / بازگشت تراکتور به رده سوم و صعود ذوب‌آهن,ورزش
تیم فوتسال زنان ایران و فرزانه توسلی در میان ۱۰ نامزد بهترین‌های جهان,ورزش
